ACCOUNT_NO.,ACCOUNT_NAME,SCHEME_TYPE,CLS_BALANCE,AVG_CR_BALANCE,AVG_DR_BALANCE,INT_RATE,INT_EXPENSE,INT_INCOME,ACCT_OPEN_DATE _OPEN_EFFECTIVE_DATE,GL_SUB_HEAD_CODE,MATURITY_DATE,CRNCY,A/C_CLASSIFICATION,CR_INT_RATE,DR_INT_RATE,COUNTRY,INT_CODE,LAST_DAY_IN_DR_BAL,LAST_DAY_IN_DR_BAL.1,INT_PAY_FLAG,INT_COLL_FLAG,CUST_ID,OPENING_BAL.
LA500300014159,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-45,710.00",0,"45,710.00",7.49,0,9.52,6/14/2022,14020,2022-09-12,USD,,0,7.4947,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-45,710.00"
LA500300013924,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-44,500.00",0,"44,500.00",8.95,0,11.07,3/15/2022,14020,2022-09-12,USD,,0,8.9586,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-44,500.00"
LA500300013927,FIRST CITY MONUMENT BANK PLC,LAA,"-476,504.73",0,"476,504.73",5.92,0,78.42,3/16/2022,14020,2022-09-12,USD,,0,5.925,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-476,504.73"
LA500300014163,ACCESS BANK NIGERIA PLC,LAA,"-84,660.00",0,"84,660.00",6.57,0,15.47,6/15/2022,14020,2022-09-13,USD,,0,6.5789,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000022,"-84,660.00"
LA500300014184,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-73,022.50",0,"73,022.50",8.51,0,17.26,6/15/2022,14020,2022-09-13,USD,,0,8.5101,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-73,022.50"
LA500300014161,ACCESS BANK NIGERIA PLC,LAA,"-84,660.00",0,"84,660.00",6.57,0,15.47,6/15/2022,14020,2022-09-13,USD,,0,6.5789,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000022,"-84,660.00"
LA500300014162,ACCESS BANK NIGERIA PLC,LAA,"-84,660.00",0,"84,660.00",6.57,0,15.47,6/15/2022,14020,2022-09-13,USD,,0,6.5789,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000022,"-84,660.00"
LA500100000004,BANK OF INDUSTRY LIMITED,LAA,"-27,223,000.00",0,"27,223,000.00",7.74,0,"5,856.51",12/18/2020,14021,2022-09-14,USD,,0,7.74471,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000180,"-27,223,000.00"
LA500300014128,UNITED BANK FOR AFRICA PLC,LAA,"-372,271.50",0,"372,271.50",5.57,0,57.61,5/26/2022,14135,2022-09-14,USD,,0,5.5711,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-372,271.50"
LA500300014116,UNITED BANK FOR AFRICA PLC,LAA,"-2,666,682.36",0,"2,666,682.36",5.52,0,409.31,5/23/2022,14135,2022-09-14,USD,,0,5.5256,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-2,666,682.36"
LA500300014100,UNITED BANK FOR AFRICA PLC,LAA,"-130,196.75",0,"130,196.75",5.76,0,20.86,5/18/2022,14135,2022-09-14,USD,,0,5.767,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-130,196.75"
LA500300014167,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-111,049.14",0,"111,049.14",7.77,0,24,6/17/2022,14020,2022-09-15,USD,,0,7.7796,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-111,049.14"
LA500300014131,UNITED BANK FOR AFRICA PLC,LAA,"-2,130,520.00",0,"2,130,520.00",5.8,0,343.5,5/27/2022,14135,2022-09-16,USD,,0,5.8043,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-2,130,520.00"
LA500300013975,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-127,750.00",0,"127,750.00",8.86,0,31.46,3/30/2022,14020,2022-09-16,USD,,0,8.8666,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-127,750.00"
LA500300014127,UNITED BANK FOR AFRICA PLC,LAA,"-234,000.00",0,"234,000.00",5.81,0,37.78,5/25/2022,14135,2022-09-16,USD,,0,5.8119,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-234,000.00"
LA500300014126,UNITED BANK FOR AFRICA PLC,LAA,"-425,563.82",0,"425,563.82",5.81,0,68.7,5/25/2022,14135,2022-09-16,USD,,0,5.8119,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-425,563.82"
LA500300014125,UNITED BANK FOR AFRICA PLC,LAA,"-2,156,000.00",0,"2,156,000.00",5.81,0,348.07,5/25/2022,14135,2022-09-16,USD,,0,5.8119,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-2,156,000.00"
LA500300013938,ACCESS BANK NIGERIA PLC,LAA,"-6,323,040.94",0,"6,323,040.94",5.12,0,899.59,3/21/2022,14020,2022-09-16,EUR,,0,5.1218,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000022,"-6,323,040.94"
LA500300013966,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-672,000.00",0,"672,000.00",8.82,0,164.76,3/28/2022,14020,2022-09-16,USD,,0,8.8266,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-672,000.00"
LA500300013943,FIDELITY BANK PLC TRADING ACCO,LAA,"-11,750,000.00",0,"11,750,000.00",5.84,0,"1,908.04",3/22/2022,14020,2022-09-16,USD,,0,5.8459,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000145,"-11,750,000.00"
LA500300014168,FBNQUEST MERCHANT BANK LIMITED,LAA,"-254,330.00",0,"254,330.00",7.81,0,55.2,6/21/2022,14020,2022-09-19,USD,,0,7.8134,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-254,330.00"
LA500300013952,CORONATION MERCHANT BANK,LAA,"-10,054,592.84",0,"10,054,592.84",5.5,0,"1,536.12",3/23/2022,14020,2022-09-19,USD,,0,5.5,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-10,054,592.84"
LA500300013949,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-793,702.80",0,"793,702.80",9.67,0,213.29,3/22/2022,14020,2022-09-19,USD,,0,9.674,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-793,702.80"
LA500300013953,STERLING BANK PLC,LAA,"-213,043.62",0,"213,043.62",7.13,0,42.22,3/24/2022,14020,2022-09-20,USD,,0,7.1346,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-213,043.62"
LA500300013955,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-214,720.00",0,"214,720.00",8.78,0,52.37,3/24/2022,14020,2022-09-20,USD,,0,8.7804,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-214,720.00"
LA500300013957,FIRST CITY MONUMENT BANK PLC,LAA,"-278,757.00",0,"278,757.00",6.13,0,47.54,3/25/2022,14020,2022-09-20,USD,,0,6.1397,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-278,757.00"
LA500300013958,FIRST CITY MONUMENT BANK PLC,LAA,"-53,441.09",0,"53,441.09",6.13,0,9.11,3/25/2022,14020,2022-09-20,USD,,0,6.1397,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-53,441.09"
LA500300013959,FIRST CITY MONUMENT BANK PLC,LAA,"-2,849.25",0,"2,849.25",6.13,0,0.49,3/25/2022,14020,2022-09-20,USD,,0,6.1397,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-2,849.25"
LA500300013972,FIRST CITY MONUMENT BANK PLC,LAA,"-291,339.64",0,"291,339.64",6.2,0,50.18,3/29/2022,14020,2022-09-20,USD,,0,6.2011,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-291,339.64"
LA500300013973,FIRST CITY MONUMENT BANK PLC,LAA,"-158,008.00",0,"158,008.00",6.2,0,27.22,3/29/2022,14020,2022-09-20,USD,,0,6.2011,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-158,008.00"
LA500300013974,FIRST CITY MONUMENT BANK PLC,LAA,"-500,000.00",0,"500,000.00",6.2,0,86.13,3/29/2022,14020,2022-09-20,USD,,0,6.2011,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-500,000.00"
LA500300013954,STERLING BANK PLC,LAA,"-11,345.44",0,"11,345.44",7.13,0,2.25,3/24/2022,14020,2022-09-20,USD,,0,7.1346,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-11,345.44"
LA500300013922,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-167,037.95",0,"167,037.95",9.62,0,44.66,3/14/2022,14020,2022-09-21,USD,,0,9.6254,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-167,037.95"
LA500300013962,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-85,116.06",0,"85,116.06",8.84,0,20.91,3/25/2022,14020,2022-09-21,USD,,0,8.8419,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-85,116.06"
LA500300013964,FBNQUEST MERCHANT BANK LIMITED,LAA,"-597,813.68",0,"597,813.68",8.83,0,146.72,3/28/2022,14020,2022-09-23,USD,,0,8.8353,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-597,813.68"
LA500300014146,UNITED BANK FOR AFRICA PLC,LAA,"-152,851.20",0,"152,851.20",5.6,0,23.82,6/3/2022,14135,2022-09-23,USD,,0,5.6093,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-152,851.20"
LA500100000016,UNITED BANK FOR AFRICA PLC,LAA,"-50,000,000.00",0,"50,000,000.00",4.4,0,"6,123.93",6/28/2022,14021,2022-09-26,USD,,0,4.40923,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-50,000,000.00"
LA500300014186,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-192,773.66",0,"192,773.66",7.98,0,42.76,6/28/2022,14020,2022-09-26,USD,,0,7.9844,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-192,773.66"
LA500300014187,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-231,517.00",0,"231,517.00",7.98,0,51.35,6/28/2022,14020,2022-09-26,USD,,0,7.9844,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-231,517.00"
LA500300013980,NOVA MERCHANT BANK,LAA,"-396,000.00",0,"396,000.00",7.24,0,79.75,3/31/2022,14020,2022-09-27,USD,,0,7.2497,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000117,"-396,000.00"
LA500300014145,UNITED BANK FOR AFRICA PLC,LAA,"-722,304.00",0,"722,304.00",5.85,0,117.49,6/2/2022,14135,2022-09-27,USD,,0,5.856,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-722,304.00"
LA500300014188,FBNQUEST MERCHANT BANK LIMITED,LAA,"-965,748.43",0,"965,748.43",7.73,0,207.41,6/29/2022,14020,2022-09-27,USD,,0,7.7316,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-965,748.43"
LA500300014189,FBNQUEST MERCHANT BANK LIMITED,LAA,"-42,760.00",0,"42,760.00",7.73,0,9.18,6/29/2022,14020,2022-09-27,USD,,0,7.7316,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-42,760.00"
LA500300013986,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-117,600.00",0,"117,600.00",8.87,0,29,4/1/2022,14020,2022-09-28,USD,,0,8.8769,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-117,600.00"
LA500300014193,GREENWICH MERCHANT BANK LIMITE,LAA,"-9,517.17",0,"9,517.17",8,0,2.12,6/30/2022,14020,2022-09-28,USD,,0,8.0004,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000181,"-9,517.17"
LA500300014138,STERLING BANK PLC,LAA,"-99,450.00",0,"99,450.00",7.83,0,21.65,6/1/2022,14020,2022-09-29,USD,,0,7.8361,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-99,450.00"
LA500300014137,STERLING BANK PLC,LAA,"-99,450.00",0,"99,450.00",7.83,0,21.65,6/1/2022,14020,2022-09-29,USD,,0,7.8361,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-99,450.00"
LA500300013906,UNION BANK,LAA,"-125,460.00",0,"125,460.00",7.44,0,25.95,3/3/2022,14020,2022-09-29,USD,,0,7.4467,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000080,"-125,460.00"
LA500300013787,STERLING BANK PLC,LAA,"-990,138.85",0,"990,138.85",9.6,0,264.24,1/31/2022,14020,2022-09-29,USD,,0,9.6073,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-990,138.85"
LA500300013782,STERLING BANK PLC,LAA,"-75,652.46",0,"75,652.46",8.35,0,17.56,1/28/2022,14020,2022-09-29,USD,,0,8.3573,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-75,652.46"
LA500300013776,STERLING BANK PLC,LAA,"-34,639.18",0,"34,639.18",8.35,0,8.04,1/25/2022,14020,2022-09-29,USD,,0,8.3573,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-34,639.18"
LA500300013775,STERLING BANK PLC,LAA,"-1,752.08",0,"1,752.08",8.35,0,0.41,1/24/2022,14020,2022-09-29,USD,,0,8.3573,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-1,752.08"
LA500300013649,STERLING BANK PLC,LAA,"-1,277,000.00",0,"1,277,000.00",9.85,0,349.66,11/26/2021,14020,2022-09-29,USD,,0,9.8573,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-1,277,000.00"
LA500300014063,CORONATION MERCHANT BANK,LAA,"-514,663.00",0,"514,663.00",7.73,0,110.52,5/5/2022,14020,2022-10-03,USD,,0,7.7309,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-514,663.00"
LA500300014158,UNITED BANK FOR AFRICA PLC,LAA,"-172,650.00",0,"172,650.00",5.79,0,27.79,6/13/2022,14135,2022-10-04,USD,,0,5.7943,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-172,650.00"
LA500300014015,FIRST CITY MONUMENT BANK PLC,LAA,"-12,046.27",0,"12,046.27",6.3,0,2.11,4/13/2022,14020,2022-10-07,USD,,0,6.3034,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-12,046.27"
LA500300014014,FIRST CITY MONUMENT BANK PLC,LAA,"-16,139.08",0,"16,139.08",6.3,0,2.83,4/13/2022,14020,2022-10-07,USD,,0,6.3034,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-16,139.08"
LA500300014024,FIRST CITY MONUMENT BANK PLC,LAA,"-35,000.00",0,"35,000.00",6.3,0,6.13,4/15/2022,14020,2022-10-10,USD,,0,6.3016,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-35,000.00"
LA500300014022,FIRST CITY MONUMENT BANK PLC,LAA,"-52,404.50",0,"52,404.50",6.3,0,9.17,4/15/2022,14020,2022-10-10,USD,,0,6.3016,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-52,404.50"
LA500300014021,FIRST CITY MONUMENT BANK PLC,LAA,"-123,882.00",0,"123,882.00",6.3,0,21.68,4/15/2022,14020,2022-10-10,USD,,0,6.3016,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-123,882.00"
LA500300014023,FIRST CITY MONUMENT BANK PLC,LAA,"-135,429.69",0,"135,429.69",6.3,0,23.71,4/15/2022,14020,2022-10-10,USD,,0,6.3016,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-135,429.69"
LA500300014031,FIRST CITY MONUMENT BANK PLC,LAA,"-3,666.75",0,"3,666.75",6.3,0,0.64,4/19/2022,14020,2022-10-14,USD,,0,6.3067,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-3,666.75"
LA500300014038,FIRST CITY MONUMENT BANK PLC,LAA,"-29,711.43",0,"29,711.43",6.35,0,5.25,4/21/2022,14020,2022-10-17,USD,,0,6.3571,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-29,711.43"
LA500300014039,FIRST CITY MONUMENT BANK PLC,LAA,"-39,140.47",0,"39,140.47",6.35,0,6.91,4/21/2022,14020,2022-10-17,USD,,0,6.3571,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-39,140.47"
LA500300014051,FIRST CITY MONUMENT BANK PLC,LAA,"-13,567.56",0,"13,567.56",6.47,0,2.44,4/25/2022,14020,2022-10-17,USD,,0,6.4716,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-13,567.56"
LA500300013993,GREENWICH MERCHANT BANK LIMITE,LAA,"-455,328.00",0,"455,328.00",7.42,0,93.87,4/5/2022,14020,2022-10-21,USD,,0,7.4216,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000181,"-455,328.00"
LA500300014054,GREENWICH MERCHANT BANK LIMITE,LAA,"-153,000.00",0,"153,000.00",7.07,0,30.08,4/28/2022,14020,2022-10-21,USD,,0,7.0777,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000181,"-153,000.00"
LA500300014132,CORONATION MERCHANT BANK,LAA,"-235,158.67",0,"235,158.67",7.8,0,50.98,5/27/2022,14020,2022-10-24,USD,,0,7.8043,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-235,158.67"
LA500300014192,UNITED BANK FOR AFRICA PLC,LAA,"-488,710.40",0,"488,710.40",6.37,0,86.57,6/30/2022,14135,2022-10-27,USD,,0,6.3769,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-488,710.40"
LA500300014191,UNITED BANK FOR AFRICA PLC,LAA,"-483,238.40",0,"483,238.40",6.37,0,85.6,6/30/2022,14135,2022-10-27,USD,,0,6.3769,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-483,238.40"
LA500300014056,STERLING BANK PLC,LAA,"-46,310.47",0,"46,310.47",7.84,0,10.1,5/2/2022,14020,2022-10-28,USD,,0,7.8481,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-46,310.47"
LA500300014060,STERLING BANK PLC,LAA,"-56,693.94",0,"56,693.94",7.91,0,12.46,5/4/2022,14020,2022-10-31,USD,,0,7.9107,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-56,693.94"
LA500300014141,CORONATION MERCHANT BANK,LAA,"-156,125.70",0,"156,125.70",7.85,0,34.07,6/2/2022,14020,2022-10-31,USD,,0,7.856,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-156,125.70"
LA500300014105,CORONATION MERCHANT BANK,LAA,"-93,029.00",0,"93,029.00",6.75,0,17.46,5/19/2022,14020,2022-11-15,USD,,0,6.7551,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-93,029.00"
LA500300014103,CORONATION MERCHANT BANK,LAA,"-127,975.00",0,"127,975.00",6.75,0,24.01,5/19/2022,14020,2022-11-15,USD,,0,6.7551,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-127,975.00"
LA500300014102,CORONATION MERCHANT BANK,LAA,"-37,617.00",0,"37,617.00",6.75,0,7.06,5/19/2022,14020,2022-11-15,USD,,0,6.7551,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-37,617.00"
LA500300014104,CORONATION MERCHANT BANK,LAA,"-461,977.84",0,"461,977.84",6.75,0,86.69,5/19/2022,14020,2022-11-15,USD,,0,6.7551,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-461,977.84"
LA500300014112,CORONATION MERCHANT BANK,LAA,"-1,000,000.00",0,"1,000,000.00",6.78,0,188.42,5/20/2022,14020,2022-11-16,USD,,0,6.7831,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-1,000,000.00"
LA500300014119,STERLING BANK PLC,LAA,"-693,715.00",0,"693,715.00",7.81,0,150.61,5/24/2022,14020,2022-11-18,USD,,0,7.8156,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-693,715.00"
LA500300014120,STERLING BANK PLC,LAA,"-152,412.32",0,"152,412.32",7.81,0,33.09,5/24/2022,14020,2022-11-18,USD,,0,7.8156,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-152,412.32"
LA500300014122,STERLING BANK PLC,LAA,"-261,040.00",0,"261,040.00",7.81,0,56.67,5/24/2022,14020,2022-11-18,USD,,0,7.8156,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-261,040.00"
LA500300014121,STERLING BANK PLC,LAA,"-115,360.00",0,"115,360.00",7.81,0,25.04,5/24/2022,14020,2022-11-18,USD,,0,7.8156,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-115,360.00"
LA500300014118,NOVA MERCHANT BANK,LAA,"-1,078,000.00",0,"1,078,000.00",8.48,0,253.93,5/24/2022,14020,2022-11-21,USD,,0,8.48,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000117,"-1,078,000.00"
LA500300014117,NOVA MERCHANT BANK,LAA,"-2,875,981.06",0,"2,875,981.06",8.48,0,677.45,5/24/2022,14020,2022-11-21,USD,,0,8.48,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000117,"-2,875,981.06"
LA500300014124,STERLING BANK PLC,LAA,"-94,880.00",0,"94,880.00",7.81,0,20.59,5/25/2022,14020,2022-11-21,USD,,0,7.8119,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-94,880.00"
LA500300014169,CORONATION MERCHANT BANK,LAA,"-236,241.02",0,"236,241.02",8.53,0,55.98,6/22/2022,14020,2022-11-21,USD,,0,8.5304,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-236,241.02"
LA500300014142,FIRST CITY MONUMENT BANK PLC,LAA,"-518,841.48",0,"518,841.48",6.85,0,98.81,6/2/2022,14020,2022-11-22,USD,,0,6.856,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-518,841.48"
LA500300014130,STERLING BANK PLC,LAA,"-2,000,000.00",0,"2,000,000.00",7.8,0,433.57,5/27/2022,14020,2022-11-23,USD,,0,7.8043,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-2,000,000.00"
LA500100000014,STERLING BANK PLC,LAA,"-2,480,000.00",0,"2,480,000.00",7.82,0,539.1,5/31/2022,14020,2022-11-25,USD,,0,7.8257,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-2,480,000.00"
LA500300014135,FIRST CITY MONUMENT BANK PLC,LAA,"-1,040,000.00",0,"1,040,000.00",6.82,0,197.19,5/31/2022,14020,2022-11-25,USD,,0,6.8257,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-1,040,000.00"
LA500300014139,FIRST CITY MONUMENT BANK PLC,LAA,"-81,750.00",0,"81,750.00",6.83,0,15.52,6/1/2022,14020,2022-11-28,USD,,0,6.8361,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-81,750.00"
LA500300014153,STERLING BANK PLC,LAA,"-97,412.28",0,"97,412.28",7.93,0,21.48,6/8/2022,14020,2022-12-05,USD,,0,7.938,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-97,412.28"
LA500300014155,STERLING BANK PLC,LAA,"-237,623.54",0,"237,623.54",7.93,0,52.4,6/8/2022,14020,2022-12-05,USD,,0,7.938,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-237,623.54"
LA500300014157,STERLING BANK PLC,LAA,"-391,202.25",0,"391,202.25",7.98,0,86.81,6/9/2022,14020,2022-12-06,USD,,0,7.9884,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-391,202.25"
LA500300014156,FIRST CITY MONUMENT BANK PLC,LAA,"-2,840,000.00",0,"2,840,000.00",6.98,0,551.31,6/9/2022,14020,2022-12-06,USD,,0,6.9884,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-2,840,000.00"
LA500300014160,STERLING BANK PLC,LAA,"-148,024.21",0,"148,024.21",8.26,0,33.96,6/15/2022,14020,2022-12-12,USD,,0,8.2601,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-148,024.21"
LA500300014164,FIRST CITY MONUMENT BANK PLC,LAA,"-434,059.86",0,"434,059.86",7.49,0,90.41,6/17/2022,14020,2022-12-13,USD,,0,7.4983,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-434,059.86"
LA500300014165,FIRST CITY MONUMENT BANK PLC,LAA,"-44,404.00",0,"44,404.00",7.49,0,9.25,6/17/2022,14020,2022-12-13,USD,,0,7.4983,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-44,404.00"
LA500300014166,NOVA MERCHANT BANK,LAA,"-326,119.55",0,"326,119.55",8.49,0,76.99,6/17/2022,14020,2022-12-14,USD,,0,8.4983,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000117,"-326,119.55"
LA500300014173,FIRST CITY MONUMENT BANK PLC,LAA,"-345,479.01",0,"345,479.01",7.59,0,72.86,6/23/2022,14020,2022-12-19,USD,,0,7.5919,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-345,479.01"
LA500300014171,FIRST CITY MONUMENT BANK PLC,LAA,"-72,330.00",0,"72,330.00",7.59,0,15.25,6/23/2022,14020,2022-12-19,USD,,0,7.5919,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-72,330.00"
LA500300014190,CORONATION MERCHANT BANK,LAA,"-410,160.00",0,"410,160.00",9.32,0,106.21,6/29/2022,14020,2022-12-27,USD,,0,9.322,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-410,160.00"
LA500300009396,SHELL PETROLEUM DEV. CO. LTD.,LAA,"-615,011.84",0,"615,011.84",10.44,0,178.37,7/26/2018,14105,2024-06-23,USD,,0,10.44093,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000107,"-615,011.84"
LA500300010377,SHELL PETROLEUM DEV. CO. LTD.,LAA,"-487,948.08",0,"487,948.08",8.21,0,111.41,6/28/2019,14105,2024-06-23,USD,,0,8.2198,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000107,"-487,948.08"
LA500300009064,CHEVRON NIGERIA LIMITED (CNL),LAA,"-440,133.16",0,"440,133.16",9.48,0,115.91,12/4/2017,14105,2024-09-16,USD,,0,9.4806,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000106,"-440,133.16"
LA500300009003,CHEVRON NIGERIA LIMITED (CNL),LAA,"-1,634,373.90",0,"1,634,373.90",9.36,0,425.06,10/20/2017,14105,2024-09-16,USD,,0,9.3626,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000106,"-1,634,373.90"
LA500300008967,CHEVRON NIGERIA LIMITED (CNL),LAA,"-3,900,795.52",0,"3,900,795.52",9.31,0,"1,009.79",9/15/2017,14105,2024-09-16,USD,,0,9.3192,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000106,"-3,900,795.52"
LA500300009184,SHELL PETROLEUM DEV. CO. LTD.,LAA,"-1,310,950.28",0,"1,310,950.28",10.05,0,366.24,2/15/2018,14105,2024-12-17,USD,,0,10.0572,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000107,"-1,310,950.28"
LA500300008955,SHELL PETROLEUM DEV. CO. LTD.,LAA,"-1,056,961.29",0,"1,056,961.29",9.47,0,278.29,9/22/2017,14105,2024-12-17,USD,,0,9.4786,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000107,"-1,056,961.29"
